split,image,nearest_train_image,cosine
test,scaled-dicom-086.png,predict5_scaled-A0010_frame7.png,0.610595
test,scaled-dicom-087.png,predict5_scaled-A0010_frame7.png,0.609079
test,scaled-dicom-088.png,predict5_scaled-A0010_frame7.png,0.609562
test,scaled-dicom-089.png,predict5_scaled-A0010_frame8.png,0.606137
test,scaled-dicom-090.png,predict5_scaled-A0010_frame8.png,0.605614
test,scaled-dicom-091.png,predict5_scaled-A0010_frame8.png,0.606053
test,scaled-dicom-092.png,predict5_scaled-A0010_frame8.png,0.602656
test,scaled-dicom-093.png,predict5_scaled-A0010_frame10.png,0.590691
test,scaled-dicom-094.png,predict5_scaled-A0010_frame10.png,0.591119
test,scaled-dicom-095.png,predict5_scaled-A0010_frame10.png,0.587773
test,scaled-dicom-096.png,scaled-dicom-1462.png,0.609728
test,scaled-dicom-097.png,scaled-dicom-1462.png,0.609555
test,scaled-dicom-098.png,scaled-dicom-1462.png,0.60842
test,scaled-dicom-099.png,predict5_scaled-A0010_frame8.png,0.589219
test,scaled-dicom-100.png,predict5_scaled-A0010_frame8.png,0.589698
test,scaled-dicom-101.png,predict5_scaled-A0010_frame8.png,0.586098
test,scaled-dicom-102.png,scaled-dicom-1462.png,0.61215
test,scaled-dicom-103.png,scaled-dicom-1462.png,0.611919
test,scaled-dicom-104.png,scaled-dicom-1462.png,0.611539
test,scaled-dicom-105.png,scaled-dicom-1462.png,0.619812
test,scaled-dicom-106.png,scaled-dicom-1462.png,0.606439
test,scaled-dicom-107.png,scaled-dicom-1462.png,0.620115
test,scaled-dicom-108.png,scaled-dicom-1462.png,0.613517
test,scaled-dicom-109.png,scaled-dicom-1462.png,0.613429
test,scaled-dicom-110.png,scaled-dicom-1462.png,0.612623
test,scaled-dicom-111.png,scaled-dicom-1462.png,0.613552
test,scaled-dicom-112.png,scaled-dicom-1462.png,0.614388
test,scaled-dicom-113.png,scaled-dicom-1462.png,0.612857
test,scaled-dicom-114.png,scaled-dicom-1462.png,0.613234
test,scaled-dicom-1288.png,scaled-dicom-004.png,0.56861
test,scaled-dicom-1289.png,scaled-dicom-004.png,0.552057
test,scaled-dicom-1290.png,scaled-dicom-004.png,0.572748
test,scaled-dicom-1291.png,scaled-dicom-004.png,0.569943
test,scaled-dicom-1292.png,scaled-dicom-004.png,0.568881
test,scaled-dicom-1293.png,scaled-dicom-004.png,0.57511
test,scaled-dicom-1294.png,scaled-dicom-004.png,0.569579
test,scaled-dicom-1295.png,scaled-dicom-004.png,0.568781
test,scaled-dicom-1296.png,scaled-dicom-004.png,0.57308
test,scaled-dicom-1297.png,scaled-dicom-004.png,0.553089
test,scaled-dicom-1298.png,scaled-dicom-004.png,0.557188
test,scaled-dicom-1299.png,scaled-dicom-004.png,0.555398
test,scaled-dicom-1300.png,scaled-dicom-004.png,0.549312
test,scaled-dicom-1301.png,scaled-dicom-004.png,0.548843
test,scaled-dicom-1302.png,scaled-dicom-004.png,0.55173
test,scaled-dicom-1303.png,scaled-dicom-004.png,0.549372
test,scaled-dicom-1304.png,scaled-dicom-004.png,0.548695
test,scaled-dicom-1305.png,scaled-dicom-004.png,0.549374
test,scaled-dicom-1306.png,scaled-dicom-004.png,0.542317
test,scaled-dicom-1307.png,scaled-dicom-004.png,0.541436
test,scaled-dicom-1308.png,scaled-dicom-004.png,0.545953
test,scaled-dicom-1309.png,scaled-dicom-004.png,0.537265
test,scaled-dicom-1310.png,scaled-dicom-004.png,0.53638
test,scaled-dicom-1311.png,scaled-dicom-004.png,0.540055
test,scaled-dicom-1312.png,scaled-dicom-004.png,0.528898
test,scaled-dicom-1313.png,scaled-dicom-004.png,0.528163
test,scaled-dicom-1314.png,scaled-dicom-004.png,0.532189
test,scaled-dicom-1315.png,scaled-dicom-004.png,0.524831
test,scaled-dicom-1316.png,scaled-dicom-004.png,0.524287
test,scaled-dicom-1317.png,scaled-dicom-004.png,0.528832
test,scaled-dicom-1318.png,scaled-dicom-004.png,0.522447
test,scaled-dicom-1319.png,scaled-dicom-004.png,0.521419
test,scaled-dicom-1320.png,scaled-dicom-004.png,0.525674
test,scaled-dicom-1321.png,scaled-dicom-004.png,0.51738
test,scaled-dicom-1322.png,scaled-dicom-004.png,0.516568
test,scaled-dicom-1323.png,scaled-dicom-004.png,0.52234
test,scaled-dicom-1324.png,scaled-dicom-004.png,0.508198
test,scaled-dicom-1325.png,scaled-dicom-004.png,0.507155
test,scaled-dicom-1326.png,scaled-dicom-004.png,0.517609
test,scaled-dicom-1327.png,scaled-dicom-004.png,0.509171
test,scaled-dicom-1328.png,scaled-dicom-004.png,0.508088
test,scaled-dicom-1329.png,scaled-dicom-004.png,0.518678
test,scaled-dicom-1330.png,scaled-dicom-004.png,0.518204
test,scaled-dicom-1331.png,scaled-dicom-004.png,0.517256
test,scaled-dicom-1332.png,scaled-dicom-004.png,0.523518
test,scaled-dicom-1333.png,scaled-dicom-004.png,0.524529
test,scaled-dicom-1334.png,scaled-dicom-004.png,0.523738
test,scaled-dicom-1335.png,scaled-dicom-004.png,0.529387
test,scaled-dicom-1336.png,scaled-dicom-004.png,0.530049
test,scaled-dicom-2880.png,scaled-dicom-2743.png,0.673006
test,scaled-dicom-2881.png,scaled-dicom-2743.png,0.678955
test,scaled-dicom-2882.png,scaled-dicom-2743.png,0.671149
test,scaled-dicom-2883.png,scaled-dicom-2743.png,0.670214
test,scaled-dicom-2884.png,scaled-dicom-2743.png,0.674353
test,scaled-dicom-2885.png,scaled-dicom-3360.png,0.667623
test,scaled-dicom-2886.png,scaled-dicom-3360.png,0.667792
test,scaled-dicom-2887.png,scaled-dicom-3360.png,0.667566
test,scaled-dicom-2888.png,scaled-dicom-3360.png,0.669508
test,scaled-dicom-2889.png,scaled-dicom-3360.png,0.669382
test,scaled-dicom-2890.png,scaled-dicom-3360.png,0.669247
test,scaled-dicom-2891.png,scaled-dicom-3360.png,0.667344
test,scaled-dicom-2892.png,scaled-dicom-3360.png,0.667092
test,scaled-dicom-2893.png,scaled-dicom-3360.png,0.667238
test,scaled-dicom-2894.png,scaled-dicom-3360.png,0.662072
test,scaled-dicom-2895.png,scaled-dicom-3360.png,0.661988
test,scaled-dicom-2896.png,scaled-dicom-3360.png,0.661975
test,scaled-dicom-2897.png,scaled-dicom-3360.png,0.658043
test,scaled-dicom-2898.png,scaled-dicom-3360.png,0.657896
test,scaled-dicom-2899.png,scaled-dicom-3360.png,0.657809
test,scaled-dicom-2900.png,scaled-dicom-3360.png,0.649297
test,scaled-dicom-2901.png,scaled-dicom-3360.png,0.649351
test,scaled-dicom-2902.png,scaled-dicom-3360.png,0.642955
test,scaled-dicom-2903.png,scaled-dicom-3360.png,0.639508
test,scaled-dicom-2904.png,scaled-dicom-3360.png,0.639845
test,scaled-dicom-2905.png,scaled-dicom-3360.png,0.63782
test,scaled-dicom-2906.png,scaled-dicom-3780.png,0.640804
test,scaled-dicom-2907.png,scaled-dicom-3780.png,0.64115
test,scaled-dicom-2908.png,scaled-dicom-3780.png,0.639863
test,scaled-dicom-2909.png,scaled-dicom-3780.png,0.643361
test,scaled-dicom-2910.png,scaled-dicom-3780.png,0.643621
test,scaled-dicom-2911.png,scaled-dicom-3780.png,0.64264
test,scaled-dicom-2912.png,scaled-dicom-3360.png,0.652363
test,scaled-dicom-2913.png,scaled-dicom-3360.png,0.652695
test,scaled-dicom-2914.png,scaled-dicom-3360.png,0.651115
test,scaled-dicom-2915.png,scaled-dicom-3360.png,0.6521
test,scaled-dicom-2916.png,scaled-dicom-3360.png,0.652453
test,scaled-dicom-2917.png,scaled-dicom-3360.png,0.650905
test,scaled-dicom-2918.png,scaled-dicom-3360.png,0.645179
test,scaled-dicom-2919.png,scaled-dicom-3360.png,0.645447
test,scaled-dicom-2920.png,scaled-dicom-3360.png,0.657253
test,scaled-dicom-2921.png,scaled-dicom-3360.png,0.681325
test,scaled-dicom-2922.png,scaled-dicom-3360.png,0.681497
test,scaled-dicom-2923.png,scaled-dicom-3360.png,0.680123
test,scaled-dicom-2924.png,scaled-dicom-3360.png,0.68478
test,scaled-dicom-2925.png,scaled-dicom-3360.png,0.685164
test,scaled-dicom-2926.png,scaled-dicom-3360.png,0.683163
test,scaled-dicom-2927.png,scaled-dicom-2743.png,0.730915
test,scaled-dicom-2928.png,scaled-dicom-2743.png,0.730399
test,scaled-dicom-2929.png,scaled-dicom-2743.png,0.732812
test,scaled-dicom-2930.png,scaled-dicom-2743.png,0.749686
test,scaled-dicom-2931.png,scaled-dicom-2744.png,0.744489
test,scaled-dicom-2932.png,scaled-dicom-2743.png,0.750979
test,scaled-dicom-2933.png,scaled-dicom-2744.png,0.761282
test,scaled-dicom-2934.png,scaled-dicom-2744.png,0.760713
test,scaled-dicom-2935.png,scaled-dicom-2744.png,0.763171
test,scaled-dicom-2936.png,scaled-dicom-2743.png,0.791758
test,scaled-dicom-2937.png,scaled-dicom-2743.png,0.791231
test,scaled-dicom-2938.png,scaled-dicom-2743.png,0.793339
test,scaled-dicom-2939.png,scaled-dicom-2743.png,0.811435
test,scaled-dicom-4076.png,predict8_scaled-A0006_frame139.png,0.564628
test,scaled-dicom-4077.png,predict8_scaled-A0006_frame139.png,0.564767
test,scaled-dicom-4078.png,predict8_scaled-A0006_frame139.png,0.563662
test,scaled-dicom-4079.png,predict8_scaled-A0006_frame139.png,0.570561
test,scaled-dicom-4080.png,predict8_scaled-A0006_frame139.png,0.570457
test,scaled-dicom-4081.png,predict8_scaled-A0006_frame139.png,0.5697
test,scaled-dicom-4082.png,predict8_scaled-A0006_frame139.png,0.569965
test,scaled-dicom-4083.png,predict8_scaled-A0006_frame139.png,0.569917
test,scaled-dicom-4084.png,predict8_scaled-A0006_frame139.png,0.56987
test,scaled-dicom-4085.png,predict8_scaled-A0006_frame139.png,0.573137
test,scaled-dicom-4086.png,predict8_scaled-A0006_frame139.png,0.573175
test,scaled-dicom-4087.png,predict8_scaled-A0006_frame139.png,0.572739
test,scaled-dicom-4088.png,predict8_scaled-A0006_frame139.png,0.572951
test,scaled-dicom-4089.png,predict8_scaled-A0006_frame139.png,0.572914
test,scaled-dicom-4090.png,predict8_scaled-A0006_frame139.png,0.573608
test,scaled-dicom-4091.png,predict8_scaled-A0006_frame140.png,0.576509
test,scaled-dicom-4092.png,predict8_scaled-A0006_frame140.png,0.576397
test,scaled-dicom-4093.png,predict8_scaled-A0006_frame139.png,0.572195
test,scaled-dicom-4094.png,predict8_scaled-A0006_frame139.png,0.56614
test,scaled-dicom-4095.png,predict8_scaled-A0006_frame140.png,0.568197
test,scaled-dicom-4096.png,predict8_scaled-A0006_frame139.png,0.566162
test,scaled-dicom-4097.png,predict8_scaled-A0006_frame135.png,0.558885
test,scaled-dicom-4098.png,predict8_scaled-A0006_frame135.png,0.558678
test,scaled-dicom-4099.png,predict8_scaled-A0004_frame85.png,0.558356
test,scaled-dicom-4100.png,predict8_scaled-A0004_frame85.png,0.550386
test,scaled-dicom-4101.png,predict8_scaled-A0006_frame133.png,0.553629
test,scaled-dicom-4102.png,predict8_scaled-A0004_frame85.png,0.551396
test,scaled-dicom-4103.png,predict8_scaled-A0006_frame135.png,0.546025
test,scaled-dicom-4104.png,predict8_scaled-A0006_frame135.png,0.545769
test,scaled-dicom-4105.png,predict8_scaled-A0006_frame135.png,0.547787
test,scaled-dicom-4106.png,predict8_scaled-A0006_frame133.png,0.538795
test,scaled-dicom-4107.png,predict8_scaled-A0006_frame133.png,0.538543
test,scaled-dicom-4108.png,predict8_scaled-A0006_frame133.png,0.540181
test,scaled-dicom-4109.png,predict8_scaled-A0004_frame85.png,0.532155
test,scaled-dicom-4110.png,predict8_scaled-A0004_frame85.png,0.531846
test,scaled-dicom-4111.png,predict8_scaled-A0004_frame85.png,0.53349
test,scaled-dicom-4112.png,predict8_scaled-A0004_frame85.png,0.527545
test,scaled-dicom-4113.png,predict8_scaled-A0004_frame85.png,0.52743
test,scaled-dicom-4114.png,predict8_scaled-A0004_frame85.png,0.529385
test,scaled-dicom-4115.png,predict8_scaled-A0004_frame82.png,0.527857
test,scaled-dicom-4116.png,predict8_scaled-A0004_frame82.png,0.52778
test,scaled-dicom-4117.png,predict8_scaled-A0004_frame81.png,0.52487
test,scaled-dicom-4118.png,predict8_scaled-A0004_frame82.png,0.522385
test,scaled-dicom-4119.png,predict8_scaled-A0004_frame82.png,0.522153
test,scaled-dicom-4120.png,predict8_scaled-A0004_frame81.png,0.515458
test,scaled-dicom-4121.png,predict8_scaled-A0004_frame81.png,0.51291
test,scaled-dicom-4122.png,predict8_scaled-A0004_frame81.png,0.521657
test,scaled-dicom-4123.png,predict8_scaled-A0004_frame81.png,0.5126
test,scaled-dicom-4124.png,predict8_scaled-A0004_frame81.png,0.527358
test,scaled-dicom-4125.png,predict8_scaled-A0004_frame81.png,0.527255
test,scaled-dicom-4126.png,predict8_scaled-A0004_frame81.png,0.528267
test,scaled-dicom-4127.png,predict8_scaled-A0004_frame81.png,0.538208
test,scaled-dicom-4128.png,predict8_scaled-A0004_frame81.png,0.538043
test,scaled-dicom-4129.png,predict8_scaled-A0004_frame81.png,0.52408
test,scaled-dicom-4130.png,predict8_scaled-A0004_frame81.png,0.531352
test,scaled-dicom-4131.png,predict8_scaled-A0004_frame81.png,0.546108
test,scaled-dicom-4132.png,predict8_scaled-A0004_frame81.png,0.53107
test,scaled-dicom-4133.png,predict8_scaled-A0004_frame58.png,0.550602
test,scaled-dicom-4134.png,predict8_scaled-A0004_frame58.png,0.550287
test,scaled-dicom-4135.png,predict8_scaled-A0004_frame81.png,0.551751
test,scaled-dicom-4136.png,predict8_scaled-A0006_frame129.png,0.554244
test,scaled-dicom-4137.png,predict8_scaled-A0006_frame129.png,0.554139
test,scaled-dicom-4138.png,predict8_scaled-A0004_frame58.png,0.554722
test,scaled-dicom-4139.png,predict8_scaled-A0004_frame59.png,0.558523
test,scaled-dicom-4140.png,predict8_scaled-A0004_frame59.png,0.558004
test,scaled-dicom-4141.png,predict8_scaled-A0004_frame58.png,0.560143
test,scaled-dicom-4142.png,predict8_scaled-A0006_frame129.png,0.557233
test,scaled-dicom-4143.png,predict8_scaled-A0006_frame129.png,0.556792
test,scaled-dicom-4144.png,predict8_scaled-A0004_frame58.png,0.557864
test,scaled-dicom-4145.png,predict8_scaled-A0006_frame128.png,0.559881
test,scaled-dicom-4146.png,predict8_scaled-A0006_frame128.png,0.559775
test,scaled-dicom-4147.png,predict8_scaled-A0006_frame131.png,0.561037
test,scaled-dicom-4148.png,predict8_scaled-A0006_frame130.png,0.560336
test,scaled-dicom-4149.png,predict8_scaled-A0006_frame130.png,0.560165
test,scaled-dicom-4150.png,predict8_scaled-A0006_frame129.png,0.561673
test,scaled-dicom-4151.png,predict8_scaled-A0006_frame129.png,0.560756
test,scaled-dicom-4152.png,predict8_scaled-A0006_frame129.png,0.560509
test,scaled-dicom-4153.png,predict8_scaled-A0006_frame129.png,0.56201
test,scaled-dicom-4154.png,predict8_scaled-A0006_frame130.png,0.563249
test,scaled-dicom-4155.png,predict8_scaled-A0006_frame130.png,0.563107
test,scaled-dicom-4156.png,predict8_scaled-A0006_frame129.png,0.564741
test,scaled-dicom-4157.png,predict8_scaled-A0006_frame129.png,0.564991
test,scaled-dicom-4158.png,predict8_scaled-A0006_frame129.png,0.565009
test,scaled-dicom-4159.png,predict8_scaled-A0004_frame81.png,0.564705
test,scaled-dicom-4160.png,predict8_scaled-A0006_frame127.png,0.563132
test,scaled-dicom-4161.png,predict8_scaled-A0006_frame127.png,0.563054
test,scaled-dicom-4162.png,predict8_scaled-A0004_frame58.png,0.560716
test,scaled-dicom-4163.png,predict8_scaled-A0006_frame127.png,0.559568
test,scaled-dicom-4164.png,predict8_scaled-A0006_frame127.png,0.559209
test,scaled-dicom-4165.png,predict8_scaled-A0004_frame58.png,0.556635
test,scaled-dicom-4166.png,predict8_scaled-A0006_frame128.png,0.555234
test,scaled-dicom-4167.png,predict8_scaled-A0006_frame128.png,0.55513
test,scaled-dicom-4168.png,predict8_scaled-A0006_frame129.png,0.55654
test,scaled-dicom-4169.png,predict8_scaled-A0006_frame128.png,0.549171
test,scaled-dicom-4170.png,predict8_scaled-A0006_frame128.png,0.548981
test,scaled-dicom-4171.png,predict8_scaled-A0006_frame127.png,0.54794
test,scaled-dicom-4172.png,predict8_scaled-A0004_frame81.png,0.535214
test,scaled-dicom-4173.png,predict8_scaled-A0004_frame81.png,0.535096
test,scaled-dicom-4174.png,predict8_scaled-A0004_frame81.png,0.536584
test,scaled-dicom-4175.png,predict8_scaled-A0004_frame81.png,0.515872
test,scaled-dicom-4176.png,predict8_scaled-A0004_frame81.png,0.515902
test,scaled-dicom-4177.png,predict8_scaled-A0004_frame81.png,0.517051
test,scaled-dicom-4178.png,predict8_scaled-A0004_frame82.png,0.502965
test,scaled-dicom-4179.png,predict8_scaled-A0004_frame82.png,0.502906
test,scaled-dicom-4180.png,predict8_scaled-A0004_frame81.png,0.497216
test,scaled-dicom-4181.png,predict8_scaled-A0004_frame85.png,0.496809
test,scaled-dicom-4182.png,predict8_scaled-A0004_frame85.png,0.497064
test,scaled-dicom-4183.png,predict8_scaled-A0004_frame82.png,0.496054
test,scaled-dicom-4184.png,predict8_scaled-A0004_frame85.png,0.496247
test,scaled-dicom-4185.png,predict8_scaled-A0004_frame85.png,0.496452
test,scaled-dicom-4186.png,predict8_scaled-A0004_frame85.png,0.496257
test,scaled-dicom-4187.png,predict8_scaled-A0004_frame85.png,0.502269
test,scaled-dicom-4188.png,predict8_scaled-A0004_frame85.png,0.498429
test,scaled-dicom-4189.png,predict8_scaled-A0004_frame85.png,0.502322
test,scaled-dicom-4190.png,predict8_scaled-A0004_frame85.png,0.506549
test,scaled-dicom-4191.png,predict8_scaled-A0004_frame85.png,0.50667
test,scaled-dicom-4192.png,predict8_scaled-A0004_frame86.png,0.50668
test,scaled-dicom-4193.png,predict8_scaled-A0004_frame87.png,0.502523
test,scaled-dicom-4194.png,predict8_scaled-A0004_frame87.png,0.502258
test,scaled-dicom-4195.png,predict8_scaled-A0004_frame86.png,0.508507
test,scaled-dicom-4196.png,predict8_scaled-A0004_frame87.png,0.507506
test,scaled-dicom-4197.png,predict8_scaled-A0004_frame87.png,0.507253
test,scaled-dicom-4198.png,predict8_scaled-A0004_frame87.png,0.509881
test,scaled-dicom-4199.png,predict8_scaled-A0004_frame86.png,0.514856
test,scaled-dicom-4200.png,predict8_scaled-A0004_frame87.png,0.51435
test,scaled-dicom-4201.png,predict8_scaled-A0004_frame86.png,0.518248
test,scaled-dicom-4202.png,predict8_scaled-A0004_frame85.png,0.524622
test,scaled-dicom-4203.png,predict8_scaled-A0004_frame85.png,0.524499
test,scaled-dicom-4204.png,predict8_scaled-A0004_frame86.png,0.526309
test,scaled-dicom-4205.png,predict8_scaled-A0004_frame85.png,0.526551
test,scaled-dicom-4206.png,predict8_scaled-A0004_frame85.png,0.526657
test,scaled-dicom-4207.png,predict8_scaled-A0004_frame86.png,0.527864
test,scaled-dicom-4208.png,predict8_scaled-A0004_frame85.png,0.525417
test,scaled-dicom-4209.png,predict8_scaled-A0004_frame85.png,0.525505
test,scaled-dicom-4210.png,predict8_scaled-A0004_frame85.png,0.526975
test,scaled-dicom-4211.png,predict8_scaled-A0004_frame85.png,0.527804
test,scaled-dicom-4212.png,predict8_scaled-A0004_frame85.png,0.527908
test,scaled-dicom-4213.png,predict8_scaled-A0004_frame86.png,0.529766
test,scaled-dicom-4214.png,predict8_scaled-A0004_frame87.png,0.526934
test,scaled-dicom-4215.png,predict8_scaled-A0004_frame87.png,0.526766
test,scaled-dicom-4216.png,predict8_scaled-A0004_frame87.png,0.528668
test,scaled-dicom-4217.png,predict8_scaled-A0004_frame85.png,0.532272
test,scaled-dicom-4218.png,predict8_scaled-A0004_frame85.png,0.532552
test,scaled-dicom-4219.png,predict8_scaled-A0004_frame86.png,0.534755
test,scaled-dicom-4220.png,predict8_scaled-A0004_frame86.png,0.530575
test,scaled-dicom-4221.png,predict8_scaled-A0006_frame141.png,0.555267
test,scaled-dicom-4222.png,predict8_scaled-A0006_frame141.png,0.555297
test,scaled-dicom-4223.png,predict8_scaled-A0006_frame141.png,0.553882
test,scaled-dicom-4224.png,predict8_scaled-A0006_frame139.png,0.545052
test,scaled-dicom-4225.png,predict8_scaled-A0006_frame140.png,0.551268
test,scaled-dicom-4226.png,predict8_scaled-A0006_frame139.png,0.545164
test,scaled-dicom-4227.png,predict8_scaled-A0006_frame140.png,0.550256
test,scaled-dicom-4228.png,predict8_scaled-A0006_frame140.png,0.550493
test,scaled-dicom-4229.png,predict8_scaled-A0006_frame140.png,0.547724
test,scaled-dicom-4230.png,predict8_scaled-A0006_frame139.png,0.542374
test,scaled-dicom-4231.png,predict8_scaled-A0006_frame140.png,0.548734
test,scaled-dicom-4232.png,predict8_scaled-A0006_frame139.png,0.541571
test,scaled-dicom-4233.png,scaled-dicom-577.png,0.54777
test,scaled-dicom-4234.png,scaled-dicom-577.png,0.54802
test,scaled-dicom-4235.png,scaled-dicom-577.png,0.54308
test,scaled-dicom-4236.png,scaled-dicom-577.png,0.543659
test,scaled-dicom-4237.png,scaled-dicom-577.png,0.543831
test,scaled-dicom-4238.png,scaled-dicom-577.png,0.543732
test,scaled-dicom-4239.png,scaled-dicom-577.png,0.549988
test,scaled-dicom-4240.png,scaled-dicom-577.png,0.550204
test,scaled-dicom-4241.png,scaled-dicom-577.png,0.549761
test,scaled-dicom-4242.png,scaled-dicom-577.png,0.559106
test,scaled-dicom-4243.png,scaled-dicom-577.png,0.559398
test,scaled-dicom-4244.png,scaled-dicom-577.png,0.559459
test,scaled-dicom-4245.png,scaled-dicom-577.png,0.571066
test,scaled-dicom-4246.png,scaled-dicom-577.png,0.571414
test,scaled-dicom-4247.png,scaled-dicom-500.png,0.566175
test,scaled-dicom-4248.png,scaled-dicom-500.png,0.570651
test,scaled-dicom-4249.png,scaled-dicom-500.png,0.571137
test,scaled-dicom-4250.png,scaled-dicom-500.png,0.570999
test,scaled-dicom-4251.png,scaled-dicom-500.png,0.566979
test,scaled-dicom-4252.png,scaled-dicom-500.png,0.567231
test,scaled-dicom-4253.png,scaled-dicom-506.png,0.567647
test,scaled-dicom-4254.png,scaled-dicom-500.png,0.567166
test,scaled-dicom-4255.png,scaled-dicom-500.png,0.567517
test,scaled-dicom-4256.png,scaled-dicom-506.png,0.566472
test,scaled-dicom-4257.png,scaled-dicom-506.png,0.574635
test,scaled-dicom-4258.png,scaled-dicom-506.png,0.574936
test,scaled-dicom-4259.png,scaled-dicom-506.png,0.57547
test,scaled-dicom-4260.png,scaled-dicom-500.png,0.592182
test,scaled-dicom-4261.png,scaled-dicom-500.png,0.592573
test,scaled-dicom-4262.png,scaled-dicom-500.png,0.591702
test,scaled-dicom-4263.png,scaled-dicom-576.png,0.594239
test,scaled-dicom-4264.png,scaled-dicom-576.png,0.594728
test,scaled-dicom-4265.png,scaled-dicom-576.png,0.593847
test,scaled-dicom-4266.png,scaled-dicom-500.png,0.590143
test,scaled-dicom-4267.png,scaled-dicom-500.png,0.590666
test,scaled-dicom-4268.png,scaled-dicom-500.png,0.590064
test,scaled-dicom-4269.png,scaled-dicom-576.png,0.594309
test,scaled-dicom-4270.png,scaled-dicom-576.png,0.594715
test,scaled-dicom-4271.png,scaled-dicom-500.png,0.594841
test,scaled-dicom-4272.png,scaled-dicom-500.png,0.596791
test,scaled-dicom-4273.png,scaled-dicom-500.png,0.597276
test,scaled-dicom-4274.png,scaled-dicom-506.png,0.593053
test,scaled-dicom-4275.png,scaled-dicom-500.png,0.589795
test,scaled-dicom-4276.png,scaled-dicom-500.png,0.590168
test,scaled-dicom-4277.png,scaled-dicom-500.png,0.590786
test,scaled-dicom-4278.png,scaled-dicom-500.png,0.584843
test,scaled-dicom-4279.png,scaled-dicom-500.png,0.585254
test,scaled-dicom-4280.png,scaled-dicom-500.png,0.585569
test,scaled-dicom-4281.png,scaled-dicom-500.png,0.589617
test,scaled-dicom-4282.png,scaled-dicom-500.png,0.589952
test,scaled-dicom-4283.png,scaled-dicom-500.png,0.590362
test,scaled-dicom-4284.png,scaled-dicom-577.png,0.589332
test,scaled-dicom-4285.png,scaled-dicom-577.png,0.589657
test,scaled-dicom-4286.png,scaled-dicom-506.png,0.586131
test,scaled-dicom-4287.png,scaled-dicom-500.png,0.591619
test,scaled-dicom-4288.png,scaled-dicom-500.png,0.592015
test,scaled-dicom-4289.png,scaled-dicom-506.png,0.587004
test,scaled-dicom-4290.png,scaled-dicom-506.png,0.593565
test,scaled-dicom-4291.png,scaled-dicom-506.png,0.593929
test,scaled-dicom-4292.png,scaled-dicom-506.png,0.59329
test,scaled-dicom-4293.png,scaled-dicom-506.png,0.593632
test,scaled-dicom-4294.png,scaled-dicom-506.png,0.594229
test,scaled-dicom-4295.png,scaled-dicom-506.png,0.59244
test,scaled-dicom-4296.png,scaled-dicom-506.png,0.589759
test,scaled-dicom-4297.png,scaled-dicom-506.png,0.590412
test,scaled-dicom-4298.png,scaled-dicom-506.png,0.589229
test,scaled-dicom-4299.png,scaled-dicom-506.png,0.58196
test,scaled-dicom-4300.png,scaled-dicom-506.png,0.582703
test,scaled-dicom-4301.png,scaled-dicom-506.png,0.580508
test,scaled-dicom-4302.png,scaled-dicom-506.png,0.590553
test,scaled-dicom-4303.png,scaled-dicom-506.png,0.591126
test,scaled-dicom-4304.png,scaled-dicom-506.png,0.589256
test,scaled-dicom-4305.png,scaled-dicom-506.png,0.598729
test,scaled-dicom-4306.png,scaled-dicom-506.png,0.599365
test,scaled-dicom-4307.png,scaled-dicom-506.png,0.596118
test,scaled-dicom-4308.png,scaled-dicom-576.png,0.602998
test,scaled-dicom-4309.png,scaled-dicom-576.png,0.60385
test,scaled-dicom-4310.png,scaled-dicom-506.png,0.597388
test,scaled-dicom-4311.png,scaled-dicom-509.png,0.59334
test,scaled-dicom-4312.png,scaled-dicom-509.png,0.594213
test,scaled-dicom-4313.png,scaled-dicom-506.png,0.587417
test,scaled-dicom-4314.png,scaled-dicom-506.png,0.573801
test,scaled-dicom-4315.png,scaled-dicom-506.png,0.574882
test,scaled-dicom-4316.png,scaled-dicom-505.png,0.570538
test,scaled-dicom-4317.png,scaled-dicom-506.png,0.576172
test,scaled-dicom-4318.png,scaled-dicom-506.png,0.577309
test,scaled-dicom-4319.png,scaled-dicom-505.png,0.573019
test,scaled-dicom-4320.png,scaled-dicom-505.png,0.579742
test,scaled-dicom-4321.png,scaled-dicom-505.png,0.580584
test,scaled-dicom-4322.png,scaled-dicom-505.png,0.576167
test,scaled-dicom-4323.png,scaled-dicom-505.png,0.578379
test,scaled-dicom-4324.png,scaled-dicom-505.png,0.579362
test,scaled-dicom-4325.png,scaled-dicom-505.png,0.574758
test,scaled-dicom-4326.png,scaled-dicom-505.png,0.572968
test,scaled-dicom-4327.png,scaled-dicom-505.png,0.555467
test,scaled-dicom-4328.png,scaled-dicom-505.png,0.550664
test,scaled-dicom-4332.png,scaled-dicom-505.png,0.568369
test,scaled-dicom-4333.png,scaled-dicom-505.png,0.568982
test,scaled-dicom-4334.png,scaled-dicom-505.png,0.564109
test,scaled-dicom-4335.png,scaled-dicom-505.png,0.55467
test,scaled-dicom-4336.png,scaled-dicom-505.png,0.555589
test,scaled-dicom-4337.png,scaled-dicom-505.png,0.549547
test,scaled-dicom-4338.png,scaled-dicom-505.png,0.557984
test,scaled-dicom-4339.png,scaled-dicom-505.png,0.558752
test,scaled-dicom-4340.png,scaled-dicom-505.png,0.553228
test,scaled-dicom-4341.png,scaled-dicom-505.png,0.557295
test,scaled-dicom-4342.png,scaled-dicom-505.png,0.557891
test,scaled-dicom-4343.png,scaled-dicom-505.png,0.552575
