file_id,directory_label,filename,bytes,md5,content_type,restricted,storage_identifier,download_endpoint,local_status
226839,US/URS23,URS23_H1.zip,607775993,9f2efea4d9f8df6c559db55671c5bce2,application/zip,False,s3://dataverse:19369841e6e-eed1c515d82d,https://rdr.kuleuven.be/api/access/datafile/226839,NOT_DOWNLOADED
227379,US/URS23,URS23_H2.zip,1132401970,f9adcd5c69cbb76eacf9c67b20b02bea,application/zip,False,s3://dataverse:19369bba130-dc11c0e62319,https://rdr.kuleuven.be/api/access/datafile/227379,NOT_DOWNLOADED
226943,US/URS23,URS23_H3.zip,850587616,0fa1eb11ccc6df8836d2f48f53ce3568,application/zip,False,s3://dataverse:19369951fe6-aa65856dceb0,https://rdr.kuleuven.be/api/access/datafile/226943,NOT_DOWNLOADED
271411,US/URS23,URS23_R1.zip,801059655,bd7fe4dc0435c63f958bd5f0009af211,application/zip,False,s3://dataverse:198bda9304a-97cf84675ba6,https://rdr.kuleuven.be/api/access/datafile/271411,NOT_DOWNLOADED
271416,US/URS23,URS23_R2.zip,633742507,25033fe03c547b4d1e239c95ea1d02a7,application/zip,False,s3://dataverse:198bda90ad4-05a5d739c730,https://rdr.kuleuven.be/api/access/datafile/271416,NOT_DOWNLOADED
271408,US/URS23,URS23_R3.zip,632483497,bb5f6227fbe9b78e0af0b5b3400e6789,application/zip,False,s3://dataverse:198bdaa5282-d17f185cf525,https://rdr.kuleuven.be/api/access/datafile/271408,NOT_DOWNLOADED
226757,CT/URS23,URS23stl.zip,17320136,2ac8a9076bae02bdd9ae43a8ada1e733,application/zip,False,s3://dataverse:19369450d1e-0def14df0d87,https://rdr.kuleuven.be/api/access/datafile/226757,NOT_DOWNLOADED
226792,CT/URS24,URS24_CT_raw.zip,410608347,f9939da7bee3d6e1fa7b7cf375a1ba98,application/zip,False,s3://dataverse:193694a5c7f-f104eebcc31e,https://rdr.kuleuven.be/api/access/datafile/226792,NOT_DOWNLOADED
226884,US/URS24,URS24_D1.zip,1511489857,6301768f2a34bf99174d0e64684334bf,application/zip,False,s3://dataverse:193697ba1fe-0177cd1cd9dd,https://rdr.kuleuven.be/api/access/datafile/226884,NOT_DOWNLOADED
227318,US/URS24,URS24_D2.zip,2058680959,b7af077bd582b5e035a52c5c1ffbfd5e,application/zip,False,s3://dataverse:19369a2de4e-b72efda28115,https://rdr.kuleuven.be/api/access/datafile/227318,NOT_DOWNLOADED
270792,US/URS24,URS24_H1.zip,481984707,7d4cc54682776cc5441a32f90ed255ab,application/zip,False,s3://dataverse:19889f43e18-3e631ad8dd3d,https://rdr.kuleuven.be/api/access/datafile/270792,NOT_DOWNLOADED
227073,US/URS24,URS24_H2.zip,950479794,19c21ae16d2c3242a8a2b68da62a45a0,application/zip,False,s3://dataverse:193699cb326-582d4d8b22e2,https://rdr.kuleuven.be/api/access/datafile/227073,NOT_DOWNLOADED
227192,US/URS24,URS24_H3.zip,1028133679,a9df07d862fab77848ebc332c288da2d,application/zip,False,s3://dataverse:19369ac847d-0c255def49f8,https://rdr.kuleuven.be/api/access/datafile/227192,NOT_DOWNLOADED
227046,US/URS24,URS24_R1.zip,1198622125,336ccf7a78789bfcf7f1de0ab0cbbe8b,application/zip,False,s3://dataverse:19369c24d68-7cda0e8c1ad4,https://rdr.kuleuven.be/api/access/datafile/227046,NOT_DOWNLOADED
226963,US/URS24,URS24_R2.zip,1190187133,c37770ce775c08b4f4b7fe6f6f7d5943,application/zip,False,s3://dataverse:19369723777-bfae6f89432f,https://rdr.kuleuven.be/api/access/datafile/226963,NOT_DOWNLOADED
227290,US/URS24,URS24_R3.zip,1194150148,8d910b3950a320e761720c736b40c579,application/zip,False,s3://dataverse:19369787dbf-6ff0f2b89e7f,https://rdr.kuleuven.be/api/access/datafile/227290,NOT_DOWNLOADED
226721,CT/URS24,URS24stl.zip,17710342,c20e0375af73e284b194463f18d2099f,application/zip,False,s3://dataverse:19369452b54-b9551a46bc0c,https://rdr.kuleuven.be/api/access/datafile/226721,NOT_DOWNLOADED
226709,CT/URS25,URS25_CT_raw.zip,397273255,d73632ae83f9fffcaed922b08b8ac054,application/zip,False,s3://dataverse:1936946628f-ca67df734463,https://rdr.kuleuven.be/api/access/datafile/226709,NOT_DOWNLOADED
226848,US/URS25,URS25_D1.zip,1629077318,99665ffd2a2f72d23c50245fc5d7d7f1,application/zip,False,s3://dataverse:1936963583c-caf3dcf5d628,https://rdr.kuleuven.be/api/access/datafile/226848,NOT_DOWNLOADED
227171,US/URS25,URS25_H1.zip,597884065,81ad092d39744364e51aaf581e57be46,application/zip,False,s3://dataverse:1936972844a-bc73749c3a9f,https://rdr.kuleuven.be/api/access/datafile/227171,NOT_DOWNLOADED
226942,US/URS25,URS25_H2.zip,873542540,ef1aca34ee9f44de9ef4a853fa2f91cd,application/zip,False,s3://dataverse:193698447af-1c1dd0481375,https://rdr.kuleuven.be/api/access/datafile/226942,NOT_DOWNLOADED
227346,US/URS25,URS25_H3.zip,1092654387,c1a0d746cd5efbe8f3caed5dadec61f8,application/zip,False,s3://dataverse:193695f1eb5-7ab887bbe183,https://rdr.kuleuven.be/api/access/datafile/227346,NOT_DOWNLOADED
227348,US/URS25,URS25_R1.zip,1069470447,e17a6a5c71ba64394e628fc7e9c6c829,application/zip,False,s3://dataverse:19369bb1208-9fde22015648,https://rdr.kuleuven.be/api/access/datafile/227348,NOT_DOWNLOADED
227401,US/URS25,URS25_R2.zip,974147259,cbed4f4efe305babeea61aae8c5af6f1,application/zip,False,s3://dataverse:19369b50cea-df524903f8a2,https://rdr.kuleuven.be/api/access/datafile/227401,NOT_DOWNLOADED
226690,CT/URS25,URS25stl.zip,20417159,17a43c2408434991b9f10c20baa754f5,application/zip,False,s3://dataverse:1936946ace8-fcd41ff2bfb4,https://rdr.kuleuven.be/api/access/datafile/226690,NOT_DOWNLOADED
226725,CT/URS26,URS26_CT_raw.zip,415163451,bbe06008a672bdf682658189a026e2c1,application/zip,False,s3://dataverse:193694a12df-d9665719fc3c,https://rdr.kuleuven.be/api/access/datafile/226725,NOT_DOWNLOADED
226946,US/URS26,URS26_D1.zip,1428700674,eaa68be4d6a30248d50f90684054c92d,application/zip,False,s3://dataverse:193699c6286-77a5263c58c1,https://rdr.kuleuven.be/api/access/datafile/226946,NOT_DOWNLOADED
227326,US/URS26,URS26_D2.zip,2243440295,48ba0bb3c8e4605777343869f369e869,application/zip,False,s3://dataverse:193696b5959-bb24094a0a53,https://rdr.kuleuven.be/api/access/datafile/227326,NOT_DOWNLOADED
226989,US/URS26,URS26_D3.zip,1644738241,3b224d145c5382911899b2d8d84e04fd,application/zip,False,s3://dataverse:1936974c605-97f2b5c4f89d,https://rdr.kuleuven.be/api/access/datafile/226989,NOT_DOWNLOADED
226933,US/URS26,URS26_H1.zip,537011795,bdcb35e5e9bcf3276000b0861ff24e44,application/zip,False,s3://dataverse:19369abf30c-fc772fac0207,https://rdr.kuleuven.be/api/access/datafile/226933,NOT_DOWNLOADED
226907,US/URS26,URS26_H2.zip,864873623,490815e1e14a10ea407a5195cb77759a,application/zip,False,s3://dataverse:193696d9dcf-7e1d7f3c72d0,https://rdr.kuleuven.be/api/access/datafile/226907,NOT_DOWNLOADED
227176,US/URS26,URS26_H3.zip,811866018,7ac44f88cca809bdc110be3bbf817453,application/zip,False,s3://dataverse:1936997d181-5d785f31cd66,https://rdr.kuleuven.be/api/access/datafile/227176,NOT_DOWNLOADED
226883,US/US_labels,URS26_H3.zip,69409052,ab8cdf76ab213d39b8c4ad84b2c2873d,application/zip,False,s3://dataverse:193699bcb6e-d4ce21e3f446,https://rdr.kuleuven.be/api/access/datafile/226883,NOT_DOWNLOADED
228080,US/US_recon,URS26_H3.zip,2911568,b33500892d2d6db471be00cd90166608,application/zip,False,s3://dataverse:19378016b9a-6fd92d03b44c,https://rdr.kuleuven.be/api/access/datafile/228080,NOT_DOWNLOADED
226873,US/US_labels,URS26_R1.zip,82763949,76716fb9121a807adc356674ee0369c1,application/zip,False,s3://dataverse:19369b9ece5-8db4078ca488,https://rdr.kuleuven.be/api/access/datafile/226873,NOT_DOWNLOADED
228076,US/US_recon,URS26_R1.zip,3441491,8f1d527bcdb1f7e0694fcff42c5de7a2,application/zip,False,s3://dataverse:193780179b1-da09cdf92b43,https://rdr.kuleuven.be/api/access/datafile/228076,NOT_DOWNLOADED
226850,US/URS26,URS26_R1.zip,1068667127,aec17dbd224ede9dffb91362c138534f,application/zip,False,s3://dataverse:19369aa2a11-b0597537e754,https://rdr.kuleuven.be/api/access/datafile/226850,NOT_DOWNLOADED
227074,US/URS26,URS26_R2.zip,892961528,19470013fae64b3e46cc75c611706cfa,application/zip,False,s3://dataverse:193695088b5-eb2be56eea60,https://rdr.kuleuven.be/api/access/datafile/227074,NOT_DOWNLOADED
227106,US/URS26,URS26_R3.zip,1013243590,a598f78565ae008d53fe1d359c757e9f,application/zip,False,s3://dataverse:1936983b088-448b751c0e88,https://rdr.kuleuven.be/api/access/datafile/227106,NOT_DOWNLOADED
226753,CT/URS26,URS26stl.zip,21770860,aad7e483e28b33427b41ffa468fef9ea,application/zip,False,s3://dataverse:1936941b15e-2a86175aac70,https://rdr.kuleuven.be/api/access/datafile/226753,NOT_DOWNLOADED
226768,CT/URS27,URS27_CT_raw.zip,385628759,af1d920c0fd949ec23cfaa4ce04b5b8d,application/zip,False,s3://dataverse:193694112d2-c6ba79990612,https://rdr.kuleuven.be/api/access/datafile/226768,NOT_DOWNLOADED
227161,US/URS27,URS27_D1.zip,1156087347,3e78b8c868a01c76407300f1904b1f36,application/zip,False,s3://dataverse:193695a3bd5-33cfb4b4e672,https://rdr.kuleuven.be/api/access/datafile/227161,NOT_DOWNLOADED
226985,US/URS27,URS27_D2.zip,1407511995,b0c97f6e0970b304aabaa5b0939f2b9b,application/zip,False,s3://dataverse:19369a87ea5-b38af71b0116,https://rdr.kuleuven.be/api/access/datafile/226985,NOT_DOWNLOADED
227307,US/URS27,URS27_D3.zip,1906815378,ee396620cf7ce2f146bddc76c66c6c57,application/zip,False,s3://dataverse:19369bdcccb-c3b367ae86b5,https://rdr.kuleuven.be/api/access/datafile/227307,NOT_DOWNLOADED
227289,US/URS27,URS27_H1.zip,471968655,942bc424a1de875f46841e582c13ac9f,application/zip,False,s3://dataverse:19369b3cd28-a626a5b91086,https://rdr.kuleuven.be/api/access/datafile/227289,NOT_DOWNLOADED
226981,US/URS27,URS27_H2.zip,716857968,cf4c60241fb45216a5d33d5f647464af,application/zip,False,s3://dataverse:1936965543f-3e30340cafbd,https://rdr.kuleuven.be/api/access/datafile/226981,NOT_DOWNLOADED
227235,US/URS27,URS27_H3.zip,783891902,530f4985c2b3b0e6a46f4404be2027ba,application/zip,False,s3://dataverse:193699c3298-33221d3731f1,https://rdr.kuleuven.be/api/access/datafile/227235,NOT_DOWNLOADED
226822,US/URS27,URS27_R1.zip,917126990,83d42ce6e1c05e1a8fb74085052b2375,application/zip,False,s3://dataverse:193694fab5c-ddaeb9cf6aae,https://rdr.kuleuven.be/api/access/datafile/226822,NOT_DOWNLOADED
227078,US/URS27,URS27_R2.zip,866494178,dd3c2a547b78229574be54940210e70e,application/zip,False,s3://dataverse:193696f9081-2021857f66ac,https://rdr.kuleuven.be/api/access/datafile/227078,NOT_DOWNLOADED
227039,US/URS27,URS27_R3.zip,931075347,8c0e050b6f733cf16400c5ff8aa79e40,application/zip,False,s3://dataverse:1936997a12e-18f4bc38c0d6,https://rdr.kuleuven.be/api/access/datafile/227039,NOT_DOWNLOADED
226729,CT/URS27,URS27stl.zip,16108256,2e4f57b4be93a9d4c28586da366c7fb3,application/zip,False,s3://dataverse:19369484995-0607b20aa37f,https://rdr.kuleuven.be/api/access/datafile/226729,NOT_DOWNLOADED
226713,CT/URS28,URS28_CT_raw.zip,419069604,7e1f7e92ac162b78274ec7f632f19a83,application/zip,False,s3://dataverse:1936945967f-5a73df9d4d97,https://rdr.kuleuven.be/api/access/datafile/226713,NOT_DOWNLOADED
226818,US/URS28,URS28_D1.zip,1104679408,659fb7fd82bb3d20f7a141876a31f5d7,application/zip,False,s3://dataverse:193696a3949-a66781fdee00,https://rdr.kuleuven.be/api/access/datafile/226818,NOT_DOWNLOADED
227060,US/URS28,URS28_D2.zip,1867038069,68135ee5de4310cfa7e175ed59ba2699,application/zip,False,s3://dataverse:193696771ea-b5e930a4d473,https://rdr.kuleuven.be/api/access/datafile/227060,NOT_DOWNLOADED
227070,US/URS28,URS28_D3.zip,1375273926,86154c750887f821cede4c9475960afd,application/zip,False,s3://dataverse:193697e0d52-0bbe698bfa27,https://rdr.kuleuven.be/api/access/datafile/227070,NOT_DOWNLOADED
227123,US/URS28,URS28_H1.zip,522912904,7d102a5a82a56a0ed1ce695b3c954810,application/zip,False,s3://dataverse:19369a46cbc-d53da2c3cdab,https://rdr.kuleuven.be/api/access/datafile/227123,NOT_DOWNLOADED
227005,US/URS28,URS28_H2.zip,936051604,214e107c8f916e46bfd94d761d11e18a,application/zip,False,s3://dataverse:193698fbdd7-385898355a1f,https://rdr.kuleuven.be/api/access/datafile/227005,NOT_DOWNLOADED
227029,US/URS28,URS28_H3.zip,977348109,d30b5ddbb619a84c6c5aa6957b678712,application/zip,False,s3://dataverse:19369a26fd3-a6a229468266,https://rdr.kuleuven.be/api/access/datafile/227029,NOT_DOWNLOADED
227250,US/URS28,URS28_H4.zip,528584742,bcf3ebae81a7a7bdd8a6794355524c70,application/zip,False,s3://dataverse:1936969603a-588091232564,https://rdr.kuleuven.be/api/access/datafile/227250,NOT_DOWNLOADED
226823,US/URS28,URS28_H5.zip,1028664031,03f7552967418d5100e4f59cae63b818,application/zip,False,s3://dataverse:1936976562c-961bd5c9cd16,https://rdr.kuleuven.be/api/access/datafile/226823,NOT_DOWNLOADED
226832,US/URS28,URS28_H6.zip,862265280,626c2b22d60a4d8a19180e98cee539a6,application/zip,False,s3://dataverse:193698c7329-eae67da1742a,https://rdr.kuleuven.be/api/access/datafile/226832,NOT_DOWNLOADED
227365,US/URS28,URS28_R1.zip,803217802,7ad36912253a683e8f6fff72ca3ae3f3,application/zip,False,s3://dataverse:19369b0839f-745b883bd783,https://rdr.kuleuven.be/api/access/datafile/227365,NOT_DOWNLOADED
227099,US/URS28,URS28_R2.zip,763582193,1595130c41c9099d31a5d950bf57aba8,application/zip,False,s3://dataverse:193698a78ba-d71af3e28696,https://rdr.kuleuven.be/api/access/datafile/227099,NOT_DOWNLOADED
227095,US/URS28,URS28_R3.zip,787984691,5512efd83bdd708ff5f288bb3e05973e,application/zip,False,s3://dataverse:19369c65269-074227fed704,https://rdr.kuleuven.be/api/access/datafile/227095,NOT_DOWNLOADED
226787,CT/URS28,URS28stl.zip,18482166,46c103ca972ff361b21978b5366a7297,application/zip,False,s3://dataverse:193694a5650-e1cc8a6452e0,https://rdr.kuleuven.be/api/access/datafile/226787,NOT_DOWNLOADED
226747,CT/URS29,URS29_CT_raw.zip,430734882,d9873cb9ed4f86b25813c7d30814d8e9,application/zip,False,s3://dataverse:193694530ef-848634832a80,https://rdr.kuleuven.be/api/access/datafile/226747,NOT_DOWNLOADED
227133,US/URS29,URS29_D1.zip,1258982753,2bd55b8d78f16130c39c72f06b9e7117,application/zip,False,s3://dataverse:193697d4c65-4fb881ed1b16,https://rdr.kuleuven.be/api/access/datafile/227133,NOT_DOWNLOADED
227083,US/URS29,URS29_D2.zip,1547199327,d2e410cee09f4110b9794d4d10d57026,application/zip,False,s3://dataverse:193695e90cc-d5b654993e52,https://rdr.kuleuven.be/api/access/datafile/227083,NOT_DOWNLOADED
228090,US/URS29,URS29_D3.zip,2077031642,98d4819002f6eb5fd262461b6cc90625,application/zip,False,s3://dataverse:19378962969-8377e4e4f414,https://rdr.kuleuven.be/api/access/datafile/228090,NOT_DOWNLOADED
227087,US/URS29,URS29_H1.zip,604722052,aa8230ab54563e35019b7f985db6bf56,application/zip,False,s3://dataverse:193697b10fc-b9951cb1ee62,https://rdr.kuleuven.be/api/access/datafile/227087,NOT_DOWNLOADED
226869,US/URS29,URS29_H2.zip,874524794,841c06e2522a11ba966eeb7c3085e04d,application/zip,False,s3://dataverse:1936962ef32-b43591e5bae5,https://rdr.kuleuven.be/api/access/datafile/226869,NOT_DOWNLOADED
226903,US/URS29,URS29_H3.zip,817469960,616e724a941c217fee127f9345f570f3,application/zip,False,s3://dataverse:19369a3f4b9-046e84a4dbd5,https://rdr.kuleuven.be/api/access/datafile/226903,NOT_DOWNLOADED
227163,US/URS29,URS29_R1.zip,967160004,620386ceb272915c2eb62cb0b835179f,application/zip,False,s3://dataverse:193695c1896-b51456ae6f66,https://rdr.kuleuven.be/api/access/datafile/227163,NOT_DOWNLOADED
226912,US/URS29,URS29_R2.zip,944538484,bc59f819177313b8b422e70b58fbf68c,application/zip,False,s3://dataverse:193699f8818-f72aaaa76d97,https://rdr.kuleuven.be/api/access/datafile/226912,NOT_DOWNLOADED
227177,US/URS29,URS29_R3.zip,924606691,86ce63711ca3fb0e7433194c62d38e20,application/zip,False,s3://dataverse:193699065f5-a5e55d0354ad,https://rdr.kuleuven.be/api/access/datafile/227177,NOT_DOWNLOADED
226692,CT/URS29,URS29stl.zip,21234246,75bcc5c6e95efbfc64066357a3254594,application/zip,False,s3://dataverse:19369448057-4a0846d92bbb,https://rdr.kuleuven.be/api/access/datafile/226692,NOT_DOWNLOADED
226704,CT/URS30,URS30_CT_raw.zip,336045900,3de8aed71acefef16d02b8277eddfacd,application/zip,False,s3://dataverse:1936944aebb-8df8fafe0ee5,https://rdr.kuleuven.be/api/access/datafile/226704,NOT_DOWNLOADED
227188,US/URS30,URS30_D1.zip,805404082,4cc6805ad5d622e610f6568f7c401d6e,application/zip,False,s3://dataverse:19369ccd981-3dc2500ca845,https://rdr.kuleuven.be/api/access/datafile/227188,NOT_DOWNLOADED
227228,US/URS30,URS30_D2.zip,1044538143,6a5bfa3fbf53807d62291fba141e0b07,application/zip,False,s3://dataverse:19369980304-0e50bdc0392f,https://rdr.kuleuven.be/api/access/datafile/227228,NOT_DOWNLOADED
227043,US/URS30,URS30_D3.zip,1303996238,c9069206588646f5cf973bd0310f7920,application/zip,False,s3://dataverse:193695993f7-dbf269c3ba0b,https://rdr.kuleuven.be/api/access/datafile/227043,NOT_DOWNLOADED
227218,US/URS30,URS30_H1.zip,466849621,8543f460368b7b69e92c5ce7b836da7d,application/zip,False,s3://dataverse:19369a17559-aef06730c594,https://rdr.kuleuven.be/api/access/datafile/227218,NOT_DOWNLOADED
226982,US/URS30,URS30_H2.zip,889453813,0fb259368376943cf4db7f630dbd09a6,application/zip,False,s3://dataverse:19369b8f97e-b66a1a6db89d,https://rdr.kuleuven.be/api/access/datafile/226982,NOT_DOWNLOADED
227407,US/URS30,URS30_H3.zip,969971918,37facee86f7703ae3258cf74b99bda81,application/zip,False,s3://dataverse:1936961df26-a1465c34f252,https://rdr.kuleuven.be/api/access/datafile/227407,NOT_DOWNLOADED
227342,US/URS30,URS30_R1.zip,655347492,28f4ad9f908706308f3e43b70440c133,application/zip,False,s3://dataverse:193695dcb1a-03fd2109a987,https://rdr.kuleuven.be/api/access/datafile/227342,NOT_DOWNLOADED
226976,US/URS30,URS30_R2.zip,613835750,5b0c4d52af5cac1e2b210186ebcfe35b,application/zip,False,s3://dataverse:19369c7d919-bdddb67a830b,https://rdr.kuleuven.be/api/access/datafile/226976,NOT_DOWNLOADED
226846,US/URS30,URS30_R3.zip,631530878,11c209b4db48f99b3033403d173b9b6a,application/zip,False,s3://dataverse:193695e6365-d3f2a43e60ab,https://rdr.kuleuven.be/api/access/datafile/226846,NOT_DOWNLOADED
226795,CT/URS30,URS30stl.zip,14674654,68b7f746aeed427a1087179a7d0162f5,application/zip,False,s3://dataverse:1936947648c-dbe9ff07968a,https://rdr.kuleuven.be/api/access/datafile/226795,NOT_DOWNLOADED
226740,CT/URS31,URS31_CT_raw.zip,427951168,f6633be7ab7025b26d5499b7705785d6,application/zip,False,s3://dataverse:1936942dc58-df220a3bbdd3,https://rdr.kuleuven.be/api/access/datafile/226740,NOT_DOWNLOADED
271412,US/URS31,URS31_D1.zip,1593579877,02aa44495d862a154705c606e231717a,application/zip,False,s3://dataverse:198bda9f572-6719f27172bb,https://rdr.kuleuven.be/api/access/datafile/271412,NOT_DOWNLOADED
227069,US/US_labels,URS31_D2.zip,113475216,a32f22724207d0f40edc12a59d4e8381,application/zip,False,s3://dataverse:193699fc0e1-11e88ee2f4b8,https://rdr.kuleuven.be/api/access/datafile/227069,NOT_DOWNLOADED
226937,US/URS31,URS31_D2.zip,2058347405,5d8431eb2d688ff1093f9da08c51af78,application/zip,False,s3://dataverse:19369aa603b-50027248a589,https://rdr.kuleuven.be/api/access/datafile/226937,NOT_DOWNLOADED
228072,US/US_recon,URS31_D2.zip,4005138,7af3dec8dbbbde61bd34fcaa3a2f48f0,application/zip,False,s3://dataverse:19378016aa1-5b87acbd7d57,https://rdr.kuleuven.be/api/access/datafile/228072,NOT_DOWNLOADED
227031,US/URS31,URS31_D3.zip,1547827198,0f5f8c6ac51364f429cd135a9a3d4e6d,application/zip,False,s3://dataverse:1936983436c-d48574bec729,https://rdr.kuleuven.be/api/access/datafile/227031,NOT_DOWNLOADED
227137,US/URS31,URS31_H1.zip,587637614,1f299d4d060a327f11d0a63534f36026,application/zip,False,s3://dataverse:19369c75da4-f36405df6edc,https://rdr.kuleuven.be/api/access/datafile/227137,NOT_DOWNLOADED
227076,US/URS31,URS31_H2.zip,1319170890,9ad1888b6130714f6b72caaae8678ce9,application/zip,False,s3://dataverse:193695818a4-d0650c2401d1,https://rdr.kuleuven.be/api/access/datafile/227076,NOT_DOWNLOADED
227354,US/URS31,URS31_H3.zip,1046601876,54e400bced0c9ff9639704532b62dfb9,application/zip,False,s3://dataverse:1936968042e-2fb8dfbc82ae,https://rdr.kuleuven.be/api/access/datafile/227354,NOT_DOWNLOADED
227013,US/URS31,URS31_R1.zip,1248073837,6b381b995b659a8be138cce79fdf3a04,application/zip,False,s3://dataverse:1936979a2d4-af587b18d3ca,https://rdr.kuleuven.be/api/access/datafile/227013,NOT_DOWNLOADED
226964,US/US_labels,URS31_R2.zip,113948402,797c241e3c24831e952dac1d0b15110f,application/zip,False,s3://dataverse:193697e649c-9fe85026a411,https://rdr.kuleuven.be/api/access/datafile/226964,NOT_DOWNLOADED
226826,US/URS31,URS31_R2.zip,1240988574,1e3d243770226ac5ecf0856187cf4671,application/zip,False,s3://dataverse:19369a003bf-6f665cfd0cd9,https://rdr.kuleuven.be/api/access/datafile/226826,NOT_DOWNLOADED
228171,US/US_recon,URS31_R2.zip,1832412,3110572af8aa80318f14a20cd7765013,application/zip,False,s3://dataverse:19391dffc9a-9bbc33e88c2f,https://rdr.kuleuven.be/api/access/datafile/228171,NOT_DOWNLOADED
226820,US/URS31,URS31_R3.zip,1194641406,b6f3bd29b8ca88b3dd790df0cb6c4615,application/zip,False,s3://dataverse:19369557b85-bfa9b5f4e534,https://rdr.kuleuven.be/api/access/datafile/226820,NOT_DOWNLOADED
226693,CT/URS31,URS31stl.zip,17586175,97ed2c13aaabddbd367ddb356148fc71,application/zip,False,s3://dataverse:1936943804c-20acb21bb44a,https://rdr.kuleuven.be/api/access/datafile/226693,NOT_DOWNLOADED
226699,CT/URS32,URS32_CT_raw.zip,432344920,7bd92d3e3be26c41f8476d25c6fe0baa,application/zip,False,s3://dataverse:193694888aa-95a754e3ac37,https://rdr.kuleuven.be/api/access/datafile/226699,NOT_DOWNLOADED
228173,US/URS32,URS32_D1.zip,2689161859,f670434539921b948e36b1bf8ac82f6b,application/zip,False,s3://dataverse:19391e695ed-45560c04ad6e,https://rdr.kuleuven.be/api/access/datafile/228173,NOT_DOWNLOADED
228174,US/URS32,URS32_D2.zip,2017142059,4e2d499aa3c61f7c5676fb3b9e21974a,application/zip,False,s3://dataverse:19391e6fa1b-204cf8402fd5,https://rdr.kuleuven.be/api/access/datafile/228174,NOT_DOWNLOADED
228175,US/URS32,URS32_D3.zip,1629047275,cb8c920337072fdf35f3f2ce58ef008c,application/zip,False,s3://dataverse:19391e75646-d409ab29cf6b,https://rdr.kuleuven.be/api/access/datafile/228175,NOT_DOWNLOADED
227162,US/URS32,URS32_H1.zip,455082800,aae83506d1e40ca3bd431d3fc8a5f4af,application/zip,False,s3://dataverse:19369517f45-3c313ed3ebd0,https://rdr.kuleuven.be/api/access/datafile/227162,NOT_DOWNLOADED
227058,US/URS32,URS32_H2.zip,998437930,068785b3c5fef77b54652aaac20f176d,application/zip,False,s3://dataverse:1936960b842-88784e3224d5,https://rdr.kuleuven.be/api/access/datafile/227058,NOT_DOWNLOADED
227325,US/URS32,URS32_H3.zip,934419604,24a87167bf82a21f5fa2c8a4af0e601a,application/zip,False,s3://dataverse:19369651f62-7b7eba4be2f1,https://rdr.kuleuven.be/api/access/datafile/227325,NOT_DOWNLOADED
227118,US/URS32,URS32_R1.zip,1186280696,472cc69b7415b2540013bd8f7b02204c,application/zip,False,s3://dataverse:19369b35c08-f9bc059ca0c3,https://rdr.kuleuven.be/api/access/datafile/227118,NOT_DOWNLOADED
227131,US/URS32,URS32_R2.zip,1159106935,e8ed1e4fc5b9d50ca23e2e29c20d4b1e,application/zip,False,s3://dataverse:19369527d5c-edb10db2e868,https://rdr.kuleuven.be/api/access/datafile/227131,NOT_DOWNLOADED
226900,US/URS32,URS32_R3.zip,1204360334,5b4ff29de3dbbbb2a7d2276739dd162f,application/zip,False,s3://dataverse:193697dd2f0-2c34d61519c6,https://rdr.kuleuven.be/api/access/datafile/226900,NOT_DOWNLOADED
226751,CT/URS32,URS32stl.zip,23235773,6ff2738927d5a8661953345092dfc1d9,application/zip,False,s3://dataverse:193694641b6-3d49652e5d8e,https://rdr.kuleuven.be/api/access/datafile/226751,NOT_DOWNLOADED
226775,CT/URS33,URS33_CT_raw.zip,378144499,80e782809e32bc179d16e7018878415d,application/zip,False,s3://dataverse:19369457b50-08847ad577ee,https://rdr.kuleuven.be/api/access/datafile/226775,NOT_DOWNLOADED
226987,US/URS33,URS33_D1.zip,1575262277,0ff6b5c59f1221668826165114840af6,application/zip,False,s3://dataverse:19369c45fcd-8bee8f2943b5,https://rdr.kuleuven.be/api/access/datafile/226987,NOT_DOWNLOADED
227104,US/URS33,URS33_D2.zip,2636117673,aecbd1b0f82552aba31dcdf5a4a1e25a,application/zip,False,s3://dataverse:193698d7d2c-82281065aa1c,https://rdr.kuleuven.be/api/access/datafile/227104,NOT_DOWNLOADED
227211,US/URS33,URS33_H1.zip,653195310,7f06bf84bf9bd7ef6458378ca3a09c9d,application/zip,False,s3://dataverse:1936977390f-1cda54382ce1,https://rdr.kuleuven.be/api/access/datafile/227211,NOT_DOWNLOADED
226940,US/URS33,URS33_H2.zip,1334549915,149d606b4cd47e489a162fa03528a552,application/zip,False,s3://dataverse:193698015e8-d4bcc9af57ed,https://rdr.kuleuven.be/api/access/datafile/226940,NOT_DOWNLOADED
227186,US/URS33,URS33_H3.zip,1018538321,06accf30a67c6dca2a545a91c4d6a42f,application/zip,False,s3://dataverse:193695199b1-306d01ac45f6,https://rdr.kuleuven.be/api/access/datafile/227186,NOT_DOWNLOADED
226853,US/URS33,URS33_R1.zip,1135617429,613a3bf9632a316047fcb98312453eeb,application/zip,False,s3://dataverse:19369853fdd-4f287d64b218,https://rdr.kuleuven.be/api/access/datafile/226853,NOT_DOWNLOADED
227341,US/URS33,URS33_R2.zip,1143928345,a345a9100081831550427fdd15193b98,application/zip,False,s3://dataverse:193696cbc66-82deadf78e72,https://rdr.kuleuven.be/api/access/datafile/227341,NOT_DOWNLOADED
